## Microarray analysis of entry into quiescence (normalised data),,,,,,,,,,,,,,,,
## T: time after Nitrogen removal,,,,,,,,,,,,,,,,
## Expression ratio are normalised to time point zero and corrected for total RNA amount per cell ,,,,,,,,,,,,,,,,
Systematic.name,T0,T0.5,T1,T2,T3,T4,T6,T9,T12,T16,T20,T24,T48,T72,T96,T168
SPAC6B12.07c,1,1.3969721,1.9997481,1.2132545,0.62832963,0.40981635,0.41962564,0.3506127,0.41177306,0.51023775,0.5053346,0.5286943,0.44953284,0.42084664,0.3519971,0.42135945
SPBC428.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC1347.13c,1,0.3626447,0.28337651,NA,NA,0.13804364,0.16501567,NA,0.09348404,NA,NA,0.124128535,0.119143896,NA,NA,NA
SPBC428.14,1,0.8182461,0.7288513,0.44830206,0.3177443,0.1759535,0.13762921,0.104875684,0.093630314,0.082900204,0.105785616,0.09105685,0.08788082,0.089765236,0.071743906,0.07473044
SPAC13G7.08c,1,0.2531109,0.2024622,0.14547576,0.15075852,0.09055555,0.10013064,0.08398692,0.07185271,0.06885635,0.07024751,0.07954712,0.07309239,0.075531445,0.057252534,0.05792354
SPBC557.02c,1,0.5319657,0.64975786,0.28911817,0.26511782,0.1667013,0.17172834,0.13153511,0.10825823,0.109010875,NA,0.13253734,0.13138212,0.119674824,0.10535789,0.10116429
SPBC428.15,1,0.40613335,0.38868904,0.27764443,0.25383946,0.16873057,0.18166536,0.1370979,0.123153456,0.104658194,0.12359871,0.126664,0.1419855,0.12581196,0.12363019,0.098548554
SPBC428.10,1,4.9672127,6.1473417,3.8903,1.5492082,0.9171909,0.76359075,0.73950285,0.64291626,0.57636106,0.6182628,0.5141925,0.38044673,0.45542666,0.4086139,0.2980823
SPAC637.05c,1,0.90342826,0.7847872,0.576016,0.42097765,0.3023351,0.20602202,0.17090681,0.14157702,0.1050183,0.10184321,0.10425482,0.07994486,0.07847422,0.06403081,0.059840094
SPBC428.11,1,0.07880308,0.045957476,0.027876358,0.033733547,0.017084789,0.016092481,0.01,0.01,0.01,NA,0.01,0.01,0.01,0.01,0.01
SPAC144.07c,1,0.41825494,0.3651924,0.3687892,0.33126265,0.21399134,0.22116858,0.2007059,0.15320472,0.14333007,0.15065226,0.14848033,0.14826699,0.16625974,0.12785581,0.10739645
SPCC1281.02c,1,0.8850517,0.6911826,0.40252805,0.3640125,0.23630705,0.25636998,0.2014952,0.16508816,0.15684576,NA,0.15085055,0.12437551,0.13074885,0.10869415,0.1129732
SPBC21D10.06c,1,1.6036443,1.1294211,0.93160915,0.665356,0.4214058,0.2864233,0.31046614,0.20275322,0.21822014,0.31204242,0.2031392,0.21756153,0.19304469,0.3116973,0.21216872
SPCC1795.05c,1,0.6649815,1.1284132,0.28658506,0.2415611,0.13908054,0.10408477,0.092536665,0.06985452,0.066143,NA,0.080047846,0.1036175,0.09118994,0.08807806,0.065254286
SPAC732.02c,1,1.0623611,0.9357194,0.7345245,0.5591647,0.30965018,0.28887215,0.24541819,0.18021183,0.18042721,0.19043453,0.1842018,0.15577862,0.13721502,0.13895349,0.107953764
SPAC1F3.04c,1,0.7914851,0.7857667,0.5459712,0.46056744,0.29780027,0.28172016,0.26284447,0.19872512,0.19702305,0.22130184,0.20139283,0.20508671,0.1741862,0.1563372,0.13287553
SPAC6B12.04c,1,1.1689239,1.0258865,0.7314115,0.6939757,0.39677352,0.3345008,0.27364048,0.21920475,0.18921572,0.20843881,0.20430826,0.22323336,0.21531714,0.21368586,0.17024845
SPAC869.10c,1,8.258591,8.130224,3.9738617,2.89701,2.0580401,2.025917,1.479188,1.2535418,1.186928,1.1949494,1.0028431,0.7201611,0.7655425,0.7020646,0.59971386
SPAC144.09c,1,0.38609573,0.51072073,0.28054821,0.28082198,0.16891488,0.18328284,NA,0.11868333,0.10997289,0.12294349,0.1132602,0.1197576,0.102368794,0.08292402,0.08509189
SPBC557.03c,1,0.45698106,0.5050709,0.36009327,0.3019189,0.19814537,0.18167838,0.16075905,0.11565787,0.108772986,0.12412202,0.13274156,0.1269585,0.12064019,0.1099442,0.083881125
SPCC1795.04c,1,0.905476,0.5504731,0.42890492,0.38515452,0.21977754,0.18061982,0.15096684,0.13083048,0.10436982,0.14893529,0.10956146,0.08766377,0.10341108,0.09237445,0.0781514
SPBC21D10.05c,1,0.65186,0.5721394,0.35348114,0.2795051,0.1900768,0.13225882,0.10188163,0.096385926,0.08198875,0.09966846,0.09237311,0.0708042,0.055192124,0.050724264,0.056226775
SPAC3H1.02c,1,0.557491,0.4633716,0.26732072,0.25758234,0.14499111,0.1475783,0.14343305,0.10638957,0.08567683,NA,0.093924664,0.10140263,0.110209644,0.096035086,0.077729374
SPCC70.02c,1,1.5972221,1.5654339,1.1812952,0.7125525,0.50437945,0.43650433,0.29385737,0.31923014,0.34497732,0.30930033,0.2776012,0.18588507,0.17472489,0.17335676,0.1548595
SPCC11E10.09c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC6B12.05c,0.99999994,0.77354026,0.67223334,0.41875458,0.41459498,0.21526597,0.23157682,0.1927592,0.14838818,0.14226152,0.17200601,0.17648382,0.23699757,0.20639849,0.20854469,0.21806191
SPAC56F8.14c,1,0.30472714,0.6078984,0.5583187,0.22317092,0.12754276,0.10609242,0.083907224,0.06031919,0.067637175,NA,0.05394478,0.04526546,0.03079417,0.02568881,NA
SPBC725.11c,1,1.2198639,1.3051736,1.2065884,0.69496924,0.3937496,0.348542,0.37261558,0.28085214,0.24465194,0.2565815,0.23211741,0.16165672,0.12319245,0.12790881,0.10401895
SPAC3H1.01c,1,0.56497604,0.42557442,0.322377,0.3035069,0.19611149,0.19701724,0.15060383,0.12392417,0.13708799,0.12102032,0.11969756,0.124969006,0.116771854,0.10876316,0.09608364
SPBC27.02c,0.99999994,0.962165,0.826494,0.6414687,0.54264426,0.2893027,0.21273969,0.18946509,0.14808185,NA,NA,0.14682199,0.09874746,NA,NA,NA
SPAC1F3.02c,1,1.1680737,1.3755803,0.8832326,0.550256,0.363658,0.324582,0.28049204,0.26380014,0.22061029,0.23943318,0.23609449,0.20812006,0.19136906,0.17483582,0.12688869
SPCC70.03c,1,4.656831,3.6525173,1.2963107,0.76617366,0.575389,0.49892706,0.387905,0.33781916,0.25465748,0.26634657,0.23893867,0.17273381,0.15518385,0.142494,0.1086191
SPAC10F6.02c,1,0.67660034,0.6834351,0.4017163,0.3539432,0.2340238,0.20391342,0.18500337,0.16018999,0.14739272,0.13772559,0.14758441,0.18056244,0.15765981,0.14469878,0.1482676
SPBC8D2.07c,1,0.6053621,0.5628847,0.40051755,0.29192558,0.20147845,0.14898974,0.11049742,0.102465466,0.09616791,0.10218937,0.11096063,0.10175113,0.09703095,0.078543164,0.07596591
SPAC7D4.12c,1,0.87398905,0.8664925,0.50759965,0.41607916,0.23811075,0.21962851,0.176572,0.17137808,0.13654672,0.19564877,0.17079693,0.14956523,0.123713516,NA,0.142153
SPAC22H12.02,1,0.6922694,0.474217,0.35764152,0.34114277,0.18054573,0.1447015,0.12498587,0.096951306,0.08283668,0.10074364,0.10119459,0.105408445,0.10429164,0.10471505,0.08651483
SPCC962.02c,1,0.8345357,0.51108015,0.29091668,0.29820368,0.17207223,0.15918992,0.17920499,0.13949582,0.123351894,0.14162953,0.12641028,0.094637744,0.103333764,0.09996352,0.08552401
SPAC22H12.03,1,1.3382643,1.3627958,0.62405825,0.5467464,0.28830302,0.2804391,0.2742307,0.19766979,0.16755381,0.19100149,0.19807734,0.25957415,0.2427761,0.254881,0.20416819
SPAC26F1.04c,1,1.4671609,1.6728724,1.510926,0.8790898,0.42077115,0.3194118,0.38384876,0.264469,0.30744502,NA,0.30671754,0.45492578,0.39593515,0.33484563,0.23242995
SPCC1223.14,1,0.3195248,0.30631536,0.13297611,0.13104698,0.09058963,0.055705298,0.036618635,0.044324894,0.03782113,0.05231611,0.048190035,0.027700465,0.029067487,0.025900088,0.02896164
SPCC1223.13,1,0.5866718,0.47626054,0.30405325,NA,0.19153044,0.1726654,0.10654661,0.15638207,0.16134484,NA,0.1325958,0.073337056,NA,NA,NA
SPBC725.13c,0.99999994,0.6967698,0.9602859,0.7126544,0.43888342,0.2747532,0.28390974,0.24343972,0.18856807,0.18162405,0.1806728,0.1795597,0.23202132,0.20498933,0.18371512,0.19897573
SPCC1223.11,1,0.7027939,0.50358343,0.26338285,0.16961877,0.12161189,0.09007468,NA,0.064055346,0.06111924,NA,0.058644287,0.034107078,0.03827168,0.027473649,0.026802149
SPAC637.13c,1,1.4216093,1.5709465,1.0707484,0.5289805,0.31978464,0.23117073,0.18339945,0.17545049,0.1492683,0.1849522,0.16703041,0.101945385,0.108360775,0.09664444,0.07280296
SPAC4C5.01,1,0.58374447,0.560655,0.36051375,NA,0.2018349,0.22076787,0.23068437,0.16908936,0.16514444,NA,0.1776724,0.16721866,0.1626668,0.15295662,0.12940831
SPAC4C5.04,1,0.6230091,0.43905813,0.3978481,0.37675163,0.24195893,0.23571832,0.18559705,0.17171162,0.14266661,0.18019947,0.16743287,0.15050215,0.1342763,0.106453754,0.08746769
SPAC4C5.03,1,1.1501393,0.9976599,0.74283177,0.5998727,0.3832474,0.34005955,0.24982122,0.24563137,0.25471246,0.25576422,0.26448014,0.20399575,0.17667748,0.14309254,0.16440322
SPAC10F6.03c,1,0.523359,0.4205466,0.25409096,0.24037805,0.17479612,0.19217236,0.14349242,0.1402442,0.14166899,0.15227488,0.14572832,0.118560225,0.109003335,0.09643424,0.078327194
SPCC962.03c,1,1.6055449,1.1900423,0.79020184,0.49366832,0.38508552,0.25280857,0.14660366,0.17474923,0.16053644,0.17761686,0.13704191,0.06473366,0.07738904,0.054138977,0.050277617
SPAC7D4.11c,1,0.69982475,0.55797434,0.42916426,NA,0.23718706,0.19744816,0.2059775,0.16857912,0.13922493,0.18600412,0.16642392,0.14737996,0.16105181,0.1261912,0.10870167
SPAC13G7.04c,0.99999994,2.8233855,0.74574625,0.86995953,1.04259,0.5148358,0.37126496,0.28029615,0.22918269,0.1764475,NA,0.17862841,0.12937877,0.1382894,0.15017493,0.11555014
SPAC343.06c,0.99999994,1.3213345,1.7180909,1.0041364,0.5183519,0.269776,0.22021602,0.23419437,0.16329858,0.14101309,NA,0.14625542,0.113258556,0.1266546,0.116264485,0.103204995
SPAC3H1.04c,1,0.7534014,0.69647074,0.39833686,0.35859093,0.22241494,0.24182594,0.21468426,0.15588585,0.16270526,0.15592428,0.14622112,0.15566355,0.13546571,0.13182497,0.11175442
SPBC1778.10c,1,1.6810375,1.6160319,1.2592968,0.75645643,0.37364137,0.37400386,0.36879608,0.27515748,0.23570208,0.22853078,0.23016013,0.19187316,0.19194376,0.18385777,0.1297631
SPAC7D4.14c,0.99999994,0.7573844,0.6746406,0.5060569,0.41331813,0.25882596,0.26556206,NA,0.1882314,0.1764323,0.19483183,0.18631163,0.19813693,0.18819883,0.15804729,0.16800493
SPBC8D2.05c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC10F6.05c,1,1.2288866,1.0270915,0.5035151,0.33330625,0.20293845,0.19420928,0.14204375,0.13603896,0.10684388,0.12031647,0.11195098,0.096473664,0.09909595,0.08764917,0.09651542
SPBC3B8.11,0.99999994,0.95229197,1.017432,0.66991025,0.45935884,0.24310315,0.26602367,0.23181194,0.22914878,0.21504822,0.2425814,0.24870414,0.30431148,0.3814619,0.33976656,0.335139
SPCP31B10.03c,1,0.548805,0.44407934,0.45847479,0.35443467,0.21635813,0.23086879,0.17923108,0.16207896,0.14203127,0.15821703,0.17166246,0.1817512,0.17315695,0.15106966,0.096131325
SPCC1223.09,1,5.1303935,17.505482,4.4864945,3.502847,2.1770277,0.87600976,0.7070767,0.4564175,0.33164677,0.34236982,0.2721847,0.18257658,0.15363458,0.15416576,0.08919864
SPAC16C9.06c,1,0.9009396,0.56661105,0.27349246,0.2350728,0.12048856,0.122770876,0.0895853,0.081490204,0.07052831,0.08247099,0.07426438,0.05768259,0.059793044,0.054907225,0.05047245
SPAC7D4.13c,1,0.6726282,0.45674917,0.40269974,0.30948827,0.14790827,0.1692533,0.13733862,0.11649334,NA,0.099603795,0.11393817,0.12128256,0.08777202,0.11805597,NA
SPCC1223.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1223.01,1,0.58462256,0.37679955,0.3102659,0.23454814,0.17126949,0.18670055,0.21852373,0.17736791,0.15945064,0.164082,0.17926116,0.21826887,0.17971003,0.16237247,0.10161774
SPAC144.04c,1,0.5775367,0.62742907,0.44918558,0.3017537,0.1847083,0.18512976,0.14157315,0.12763506,0.11602761,NA,0.12839176,0.12913297,0.13474125,0.121858485,0.1019632
SPCC1223.06,1,0.7041665,0.66867495,0.4574556,0.42185506,0.2384166,0.21573749,0.18630159,0.16135943,0.13420871,0.1418687,0.14436628,0.16323756,0.12628186,0.11928223,0.1266089
SPAC3H1.06c,1,3.7639885,3.9000132,1.3891075,1.5556145,1.0087065,1.0179493,0.90086234,0.98526937,0.7674798,0.79920006,0.6373957,0.49535123,0.44981176,0.4152221,0.58250356
SPBC3B8.08,1,0.5742236,0.27262717,0.24233323,0.24420457,0.13571128,0.10659784,0.054086264,0.08237333,0.09617298,0.080117516,0.08348877,0.050619774,NA,0.036526397,0.03145696
SPAC343.08c,1,0.5900596,0.5197956,0.2174505,0.21705519,0.13921763,NA,0.1180096,0.09634065,NA,NA,0.07745645,NA,NA,NA,NA
SPBC3B8.05,0.99999994,0.44859266,0.24828976,0.25738207,0.32864946,0.20799272,0.18887322,NA,0.13993125,0.15220965,NA,0.16007146,0.116882466,0.118866265,0.106068596,0.07761641
SPBC3B8.06,1,0.86134917,0.9163188,0.75114024,0.5621919,0.36156556,0.31845945,0.22797272,0.2108956,0.17207368,0.20066963,0.18476453,0.13451046,0.105276085,0.09284358,0.08909632
SPBC3B8.09,0.99999994,0.36169478,0.30748895,0.24791376,0.30725774,0.18232563,0.21186239,0.17123945,0.15551484,0.16117084,0.18175292,0.18178216,0.18476345,0.16451761,0.15412804,0.13312829
SPBC3B8.03,1,0.8262946,0.8032521,0.40551135,0.3107892,0.17215195,0.17475851,0.14440316,0.12068127,0.10688404,0.13573797,0.12084884,0.092377864,0.09961816,0.08690545,0.08271367
SPBC3B8.02,1,1.1302215,1.2858831,0.71719867,0.5720807,0.35035554,0.2582772,0.20430678,0.18428136,0.19817191,NA,0.1772794,0.1139442,0.10963175,0.09657895,0.07080577
SPBC8D2.03c,1,0.9080167,2.1521807,1.1078417,0.8283047,0.5598241,0.37179902,0.36640644,0.35051167,0.2769793,0.4244303,0.31613636,0.25586107,0.2668152,0.2298456,0.22061189
SPBC725.17c,1,0.6627912,0.56717277,0.40759903,0.3814189,0.21590765,0.19995275,NA,0.14408053,0.12284791,0.13808495,0.1492522,0.15353717,0.16350897,0.13707104,0.10898405
SPAC1834.06c,1,0.83350617,0.65349066,0.44746152,0.3499109,0.22068849,0.20187858,0.18242915,0.15913978,0.1370969,0.16025564,0.15210056,0.13964751,0.1326542,0.1032538,0.09604473
SPBC146.10,0.99999994,0.8325927,0.89475703,0.6677226,0.40407667,0.2781947,0.21949996,NA,0.14897051,0.1491165,0.17506789,0.14488703,0.06613394,0.071437865,0.053187795,0.05724862
SPBC146.12,1,0.942809,0.78543687,0.48531124,0.42614144,0.23825908,0.20918314,0.18349639,0.14199266,0.10983055,0.12214482,0.120619915,0.10853267,0.11725947,0.101716466,0.07956634
SPBC115.02c,1,0.7724276,0.65110743,0.45873135,0.46236897,0.22468616,0.21792415,0.19936246,0.14568461,0.09970325,NA,0.098106325,0.114393845,0.14624138,0.09928812,0.09780802
SPBC146.07,1,0.64858454,0.5732789,0.450448,0.40136907,0.26595706,0.2621846,0.2369156,0.18001045,0.16304089,0.1903773,0.18348862,0.21426864,0.20713297,0.18796702,0.19043916
SPCC4F11.02,0.99999994,1.8867435,1.9396031,1.5923795,0.4703564,0.3696477,0.22986984,0.1511359,0.16951789,0.22539698,0.17463295,0.1520553,0.06724697,0.064288,0.05755596,0.05257971
SPCC4F11.05,1,0.46891847,0.51153934,NA,NA,0.33263144,0.32591256,0.40871954,0.31025437,NA,0.41797137,0.35896084,0.38976893,NA,NA,NA
SPCP1E11.07c,1,0.69512063,0.41164196,0.31452757,0.34729406,0.21044767,0.20168857,0.21643603,0.14355227,0.13699438,0.17690964,0.16224161,0.18986721,0.18400139,0.13465348,0.13442035
SPAC637.10c,1,0.9681465,0.8165695,0.65460795,0.49929607,0.2817543,0.24233846,0.19294487,0.15694924,0.15592515,0.15459646,0.16154511,0.1784138,0.16017312,0.15207213,0.13603365
SPBC342.04,0.99999994,0.75696605,0.66359437,0.40168068,0.2560852,0.15366417,0.14345887,0.11056109,0.095426485,0.08077386,0.091046646,0.09045008,0.07619065,0.06127425,0.04944495,0.05561457
SPBC342.03,1,0.950395,0.69488543,0.4763729,0.25867483,0.22746392,0.19494925,0.1392687,0.14299779,0.12865154,0.1424544,0.13538583,0.12167674,0.09760386,0.102363154,0.07832101
SPBC342.02,1,0.62147206,0.41662177,0.3186978,0.25010598,0.18414238,0.19013913,0.15414447,0.14502758,0.12978351,0.14334108,0.13362764,0.116849445,0.12246102,0.09499958,0.08933601
SPBC115.01c,1,0.68988836,0.54624814,0.34583026,0.35601652,0.23854023,0.1573672,0.14002049,0.1257298,NA,0.15599029,0.10828921,0.07755283,0.07877216,0.09612498,NA
SPAC3H1.08c,1,0.7090118,0.6381351,0.47734997,0.48991072,0.26992047,0.28453818,0.2536658,0.17586416,0.17673314,0.2052137,0.17714132,0.261532,0.2357287,0.21321824,0.20718192
SPCC11E10.02c,1,1.1346885,0.82139254,0.62849724,0.45796135,0.24661644,0.20242147,0.16196997,0.1647585,NA,0.13584255,0.14096469,0.11984409,NA,NA,NA
SPAC13G7.01c,0.99999994,1.1047965,0.7827825,0.60431015,0.49302664,0.29102018,0.26966938,0.2570008,0.21517795,0.17468075,0.19661118,0.22849278,0.22084637,0.21448651,0.2140559,0.14221717
SPAPB1A11.04c,1,0.9744926,0.89360327,0.6104803,0.46588662,0.29236922,0.30096534,0.2716097,0.26625657,0.26511306,0.29398295,0.267934,0.21525663,0.19246621,0.19526437,0.19544168
SPCP25A2.03,1,0.61878693,0.62923944,0.38235527,0.32151487,0.18554756,0.1835961,0.207293,0.15789683,0.14113165,0.163003,0.16149908,0.17676866,0.1587939,0.13727269,0.14631109
SPCP1E11.09c,1,0.23002088,0.09082689,0.0741753,0.0765147,0.056443665,0.09549169,0.09453674,0.06971765,0.07376027,0.099855,0.097157225,0.11349142,0.10098763,0.08354404,0.0730634
SPAC3H1.09c,1,1.10535,0.7257514,0.42744103,0.36256516,0.19981764,0.17458929,NA,0.12049612,0.091044344,NA,0.102268726,0.084127046,0.079434566,0.08201553,0.07334758
SPAC13G7.02c,1,0.23650979,0.2762705,0.325663,0.43198392,0.3116382,0.3310783,0.44307113,0.35773087,0.48960072,0.46671838,0.5042872,0.6177718,0.5442775,0.44917214,0.31294286
SPBC8D2.02c,1,0.65055424,0.66508055,0.45525646,0.32142773,0.20178005,0.19476269,0.1670166,0.15043446,0.14098525,0.12976652,0.14155175,0.14650577,0.11591787,0.10450353,0.11366248
SPAC1565.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC146.01,0.99999994,2.6196692,2.7404897,1.1544477,0.606251,0.45848718,0.3763352,0.32651913,0.355411,0.34964368,0.3394829,0.26645735,0.13736106,0.14585403,0.09973867,0.087120004
SPBC146.02,1,1.3086565,1.5221786,0.83076364,0.6058075,0.35655758,0.33125952,0.24224243,0.21050331,0.20821297,0.24838065,0.19276157,0.2600934,0.21778657,0.2819414,0.31401277
SPAC1565.01,1,0.86704206,0.7968408,0.43673676,0.35833555,0.23658372,0.19230676,0.14121072,0.14718425,0.15498549,0.17631151,0.14130019,0.08631091,0.0894176,0.078972526,0.060838707
SPAC10F6.01c,1,0.36173952,0.23626184,0.20048621,0.2059222,0.13717254,0.15883386,0.144813,0.11591016,0.102782026,0.109282814,0.10908903,0.114500426,0.12369611,0.10807872,0.11102925
SPBC146.04,1,0.90729,0.8860712,0.5247772,0.38572785,0.24946429,0.17003323,0.12559229,0.12266242,0.10841784,NA,0.10796851,0.07390955,0.08357072,0.07276181,0.059445888
SPAC1565.08,1,1.2534845,1.0434189,0.77864045,0.5632001,0.32793817,0.28535238,0.22513247,0.17501311,0.15522707,0.17041801,0.1636835,0.1427277,0.13406128,0.12405628,0.09197679
SPAC1565.05,1,0.25562868,0.21221173,0.15238357,0.17637213,0.11461714,0.13730244,0.11551218,0.10313897,0.10515452,0.10638484,0.11827555,0.12065521,0.11768471,0.09182287,0.06594017
SPAC637.12c,1,0.47118512,0.45015466,0.37573588,0.32845283,0.19060521,0.21841562,0.18530092,0.17085469,0.15233614,0.17789844,0.1773388,0.18911304,0.19210382,0.15386178,0.1462804
SPAC23C11.03,1,0.24425691,0.23171726,0.19950311,0.1666409,0.11275225,0.14474471,0.13741806,0.1103662,0.14643064,0.14008039,0.13658398,0.15532434,0.08117419,0.07751671,0.09375959
SPAC23C11.01,1,0.7940577,0.6564921,0.46929562,0.4615473,0.27115738,0.3020658,0.28420958,0.21888295,0.19508746,NA,0.21902314,0.26139435,0.24668868,0.22078232,0.21392998
SPAC23C11.09,1,0.9465874,0.6902697,0.38270995,0.41076407,0.22714607,0.21362574,0.17918994,0.15647843,0.13605876,NA,0.15340093,0.11473221,0.13965945,0.11558692,0.101254635
SPAC23C11.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC23C11.08,1,1.0210829,1.2105868,0.59987426,0.38301295,0.2312165,0.15597673,0.12674469,0.106712416,0.096716054,0.12056063,0.10633167,0.077622816,0.091065146,0.08581556,0.06878017
SPAC23C11.05,1,0.86812806,0.57125735,0.42118835,0.50249034,0.25799644,0.214171,0.16886148,0.12437832,0.09658307,0.11026015,0.10157392,0.09620786,0.08867954,0.08582669,0.068380296
SPAC6F6.02c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC685.07c,1,0.3075674,0.10485263,0.08882876,0.08001392,0.05637709,0.09354205,0.07860257,0.07101981,0.06950341,0.08922872,0.08581498,0.07501901,0.07672304,0.06208543,0.06877902
SPAC29B12.06c,1,0.76272464,0.62430525,0.28908575,NA,0.12386808,0.099454865,0.0836425,0.07260668,0.062080782,0.0916796,0.05142816,0.04498365,NA,NA,NA
SPCP1E11.05c,1,1.9373097,2.1656632,1.0750381,0.49998376,0.30026284,0.20237066,0.15709409,0.1392187,0.14094198,0.15836361,0.13880973,0.06768039,0.07958734,0.065647475,0.061281454
SPBC28F2.10c,1,0.63536555,0.5891001,0.41423976,0.31801638,0.17909342,0.15003069,0.14709762,0.1310158,0.1313946,0.13067476,0.113874786,0.116354026,NA,NA,NA
SPAC343.01c,1,0.591693,0.53342533,0.4118677,0.36687583,0.18576327,0.1556039,0.13390431,0.10002162,0.0903348,NA,0.094686426,0.08255092,0.087663606,0.08410463,0.08027993
SPBC685.04c,1,0.75356025,0.84789866,0.62680984,0.48286474,0.27979684,0.24030411,0.19120103,0.15199034,0.14956826,0.15216273,0.15012234,0.10921212,0.11170875,0.0909375,0.092413306
SPCC338.07c,0.99999994,0.57513547,0.34291404,0.20012332,0.16372144,0.10232645,0.09336878,0.09115294,0.06300506,0.051077947,0.059958998,0.054221198,0.06663329,0.059005514,0.056737877,0.048678633
SPCP1E11.04c,1,1.0820557,0.7991439,0.54518753,0.31692618,0.28638288,0.19430192,0.15147297,0.15131097,0.14230071,NA,0.14066127,0.08895187,0.0849649,0.07438773,0.06350615
SPCC285.09c,1,1.163246,1.1834648,0.6155091,0.35863364,0.25989997,0.20849696,0.22589907,0.16309199,0.15404713,NA,0.15245865,0.15254186,0.11703257,0.10922191,0.062280994
SPBP18G5.02,1,0.82328725,0.86622345,0.8456516,0.7367255,0.458424,0.43841493,0.3860294,0.32174557,0.26682135,0.34377575,0.30357575,0.33615878,0.28304422,0.28151226,0.12513028
SPBP18G5.03,1,0.88169676,0.98504627,0.5904771,0.40273824,0.3020193,0.24924298,0.2174086,0.17686644,0.12630014,NA,0.14911959,0.11187094,0.12405188,0.0952556,0.10160255
SPBC1289.08,1,0.5168797,0.4670616,0.4087885,0.44507104,0.24968468,0.22760585,NA,0.15062927,0.122111455,0.16563682,0.1375548,0.12718284,0.12861848,0.12366819,0.10590341
SPBC1289.09,1,0.49150285,0.52901316,0.4645911,0.31319505,0.2356442,0.16791524,0.13577513,0.10118656,0.21176562,0.09317063,0.12726338,0.08448981,0.08351893,0.07104054,0.050093748
SPAC1834.03c,1,0.9686681,2.7956913,1.03935,0.85119265,0.5140898,0.18394761,0.18430217,0.13720813,0.10162915,0.13563663,0.12302254,0.098315306,0.10284171,0.089007474,0.09963873
SPBC119.12,1,0.51640624,0.4767599,0.2517265,0.23577647,0.1382102,0.081328906,0.06597509,0.05633333,0.043459803,0.072578095,0.04794752,0.033939052,0.0377625,0.027652586,0.02708223
SPBC17D1.02,1,0.41399848,0.311191,0.29216158,0.31447625,0.22260427,0.2129846,0.17745732,0.20326453,0.23127966,NA,0.2380165,0.20656595,0.19839767,0.17129767,0.14355874
SPBC119.15,1,0.44303218,0.41559684,0.36614358,0.3036053,0.2099949,0.21057273,0.18911585,0.13098454,0.1227182,0.14866638,0.15216324,0.16518697,0.13427463,0.11917089,0.087032184
